194 18721
Sommets du graphe
136 147 383.000000
136 146 243.000000
136 145 53.000000
136 144 49.000000
136 143 150.000000
136 142 405.000000
136 141 27.000000
136 140 185.000000
136 139 24.000000
136 138 93.000000
136 137 73.000000
137 193 334.000000
137 192 357.000000
137 191 327.000000
137 190 319.000000
137 189 309.000000
137 188 311.000000
137 187 311.000000
137 186 284.000000
137 185 267.000000
137 184 347.000000
137 183 275.000000
137 182 262.000000
137 181 262.000000
137 180 280.000000
137 179 300.000000
137 178 233.000000
137 177 285.000000
137 176 260.000000
137 175 244.000000
137 174 227.000000
137 173 219.000000
137 172 219.000000
137 171 217.000000
137 170 310.000000
137 169 282.000000
137 168 198.000000
137 167 244.000000
137 166 256.000000
137 165 314.000000
137 164 212.000000
137 163 145.000000
137 162 152.000000
137 161 255.000000
137 160 149.000000
137 159 347.000000
137 158 216.000000
137 157 232.000000
137 156 111.000000
137 155 157.000000
137 154 262.000000
137 153 84.000000
137 152 108.000000
137 151 136.000000
137 150 228.000000
137 149 88.000000
137 148 83.000000
137 147 310.000000
137 146 170.000000
137 145 64.000000
137 144 105.000000
137 143 78.000000
137 142 332.000000
137 141 63.000000
137 140 112.000000
137 139 90.000000
137 138 20.000000
138 193 329.000000
138 192 343.000000
138 191 316.000000
138 190 308.000000
138 189 300.000000
138 188 299.000000
138 187 299.000000
138 186 276.000000
138 185 260.000000
138 184 329.000000
138 183 263.000000
138 182 253.000000
138 181 260.000000
138 180 265.000000
138 179 283.000000
138 178 227.000000
138 177 269.000000
138 176 246.000000
138 175 244.000000
138 174 215.000000
138 173 210.000000
138 172 210.000000
138 171 212.000000
138 170 291.000000
138 169 264.000000
138 168 197.000000
138 167 226.000000
138 166 237.000000
138 165 294.000000
138 164 193.000000
138 163 144.000000
138 162 154.000000
138 161 235.000000
138 160 152.000000
138 159 327.000000
138 158 197.000000
138 157 212.000000
138 156 94.000000
138 155 170.000000
138 154 242.000000
138 153 67.000000
138 152 89.000000
138 151 116.000000
138 150 207.000000
138 149 69.000000
138 148 96.000000
138 147 290.000000
138 146 150.000000
138 145 76.000000
138 144 122.000000
138 143 58.000000
138 142 313.000000
138 141 80.000000
138 140 92.000000
138 139 108.000000
139 193 329.000000
139 192 399.000000
139 191 351.000000
139 190 346.000000
139 189 322.000000
139 188 337.000000
139 187 345.000000
139 186 297.000000
139 185 276.000000
139 184 405.000000
139 183 307.000000
139 182 278.000000
139 181 251.000000
139 180 322.000000
139 179 355.000000
139 178 242.000000
139 177 338.000000
139 176 303.000000
139 175 222.000000
139 174 259.000000
139 173 239.000000
139 172 240.000000
139 171 219.000000
139 170 377.000000
139 169 346.000000
139 168 186.000000
139 167 304.000000
139 166 324.000000
139 165 389.000000
139 164 277.000000
139 163 142.000000
139 162 134.000000
139 161 330.000000
139 160 125.000000
139 159 429.000000
139 158 291.000000
139 157 310.000000
139 156 175.000000
139 155 85.000000
139 154 347.000000
139 153 152.000000
139 152 185.000000
139 151 219.000000
139 150 314.000000
139 149 166.000000
139 148 46.000000
139 147 398.000000
139 146 256.000000
139 145 49.000000
139 144 25.000000
139 143 163.000000
139 142 421.000000
139 141 29.000000
139 140 201.000000
140 193 348.000000
140 192 308.000000
140 191 304.000000
140 190 294.000000
140 189 303.000000
140 188 288.000000
140 187 278.000000
140 186 282.000000
140 185 272.000000
140 184 274.000000
140 183 248.000000
140 182 259.000000
140 181 293.000000
140 180 237.000000
140 179 236.000000
140 178 246.000000
140 177 226.000000
140 176 220.000000
140 175 288.000000
140 174 208.000000
140 173 219.000000
140 172 218.000000
140 171 240.000000
140 170 227.000000
140 169 206.000000
140 168 241.000000
140 167 177.000000
140 166 174.000000
140 165 218.000000
140 164 142.000000
140 163 194.000000
140 162 212.000000
140 161 160.000000
140 160 215.000000
140 159 240.000000
140 158 127.000000
140 157 135.000000
140 156 86.000000
140 155 255.000000
140 154 152.000000
140 153 80.000000
140 152 56.000000
140 151 44.000000
140 150 117.000000
140 149 55.000000
140 148 182.000000
140 147 198.000000
140 146 60.000000
140 145 164.000000
140 144 212.000000
140 143 43.000000
140 142 220.000000
140 141 173.000000
141 193 318.000000
141 192 376.000000
141 191 332.000000
141 190 326.000000
141 189 306.000000
141 188 318.000000
141 187 324.000000
141 186 280.000000
141 185 261.000000
141 184 379.000000
141 183 286.000000
141 182 261.000000
141 181 241.000000
141 180 299.000000
141 179 329.000000
141 178 226.000000
141 177 312.000000
141 176 280.000000
141 175 216.000000
141 174 237.000000
141 173 220.000000
141 172 221.000000
141 171 204.000000
141 170 349.000000
141 169 319.000000
141 168 175.000000
141 167 277.000000
141 166 296.000000
141 165 360.000000
141 164 249.000000
141 163 127.000000
141 162 124.000000
141 161 301.000000
141 160 116.000000
141 159 399.000000
141 158 262.000000
141 157 281.000000
141 156 147.000000
141 155 98.000000
141 154 318.000000
141 153 123.000000
141 152 156.000000
141 151 190.000000
141 150 285.000000
141 149 137.000000
141 148 33.000000
141 147 369.000000
141 146 227.000000
141 145 25.000000
141 144 42.000000
141 143 134.000000
141 142 393.000000
142 193 473.000000
142 192 337.000000
142 191 385.000000
142 190 373.000000
142 189 410.000000
142 188 372.000000
142 187 347.000000
142 186 400.000000
142 185 401.000000
142 184 260.000000
142 183 340.000000
142 182 381.000000
142 181 448.000000
142 180 307.000000
142 179 262.000000
142 178 391.000000
142 177 269.000000
142 176 301.000000
142 175 459.000000
142 174 328.000000
142 173 358.000000
142 172 356.000000
142 171 399.000000
142 170 207.000000
142 169 221.000000
142 168 417.000000
142 167 234.000000
142 166 199.000000
142 165 158.000000
142 164 222.000000
142 163 384.000000
142 162 407.000000
142 161 161.000000
142 160 413.000000
142 159 105.000000
142 158 180.000000
142 157 155.000000
142 156 271.000000
142 155 469.000000
142 154 92.000000
142 153 283.000000
142 152 247.000000
142 151 209.000000
142 150 115.000000
142 149 261.000000
142 148 399.000000
142 147 30.000000
142 146 167.000000
142 145 382.000000
142 144 432.000000
142 143 259.000000
143 193 317.000000
143 192 300.000000
143 191 285.000000
143 190 276.000000
143 189 278.000000
143 188 269.000000
143 187 263.000000
143 186 255.000000
143 185 243.000000
143 184 278.000000
143 183 230.000000
143 182 232.000000
143 181 257.000000
143 180 225.000000
143 179 234.000000
143 178 214.000000
143 177 222.000000
143 176 206.000000
143 175 250.000000
143 174 185.000000
143 173 190.000000
143 172 189.000000
143 171 205.000000
143 170 237.000000
143 169 211.000000
143 168 202.000000
143 167 176.000000
143 166 182.000000
143 165 236.000000
143 164 141.000000
143 163 153.000000
143 162 170.000000
143 161 177.000000
143 160 172.000000
143 159 268.000000
143 158 140.000000
143 157 154.000000
143 156 56.000000
143 155 212.000000
143 154 184.000000
143 153 40.000000
143 152 36.000000
143 151 58.000000
143 150 150.000000
143 149 20.000000
143 148 140.000000
143 147 235.000000
143 146 93.000000
143 145 122.000000
143 144 172.000000
144 193 309.000000
144 192 389.000000
144 191 337.000000
144 190 332.000000
144 189 305.000000
144 188 323.000000
144 187 333.000000
144 186 280.000000
144 185 259.000000
144 184 399.000000
144 183 295.000000
144 182 263.000000
144 181 230.000000
144 180 312.000000
144 179 349.000000
144 178 225.000000
144 177 331.000000
144 176 294.000000
144 175 200.000000
144 174 248.000000
144 173 225.000000
144 172 226.000000
144 171 201.000000
144 170 375.000000
144 169 343.000000
144 168 166.000000
144 167 301.000000
144 166 323.000000
144 165 390.000000
144 164 275.000000
144 163 126.000000
144 162 115.000000
144 161 332.000000
144 160 105.000000
144 159 433.000000
144 158 293.000000
144 157 314.000000
144 156 176.000000
144 155 60.000000
144 154 355.000000
144 153 155.000000
144 152 190.000000
144 151 226.000000
144 150 322.000000
144 149 173.000000
144 148 37.000000
144 147 408.000000
144 146 265.000000
144 145 50.000000
145 193 294.000000
145 192 351.000000
145 191 307.000000
145 190 301.000000
145 189 280.000000
145 188 292.000000
145 187 298.000000
145 186 255.000000
145 185 235.000000
145 184 355.000000
145 183 260.000000
145 182 235.000000
145 181 218.000000
145 180 273.000000
145 179 305.000000
145 178 200.000000
145 177 288.000000
145 176 255.000000
145 175 194.000000
145 174 212.000000
145 173 194.000000
145 172 195.000000
145 171 179.000000
145 170 328.000000
145 169 296.000000
145 168 151.000000
145 167 255.000000
145 166 275.000000
145 165 341.000000
145 164 228.000000
145 163 102.000000
145 162 101.000000
145 161 282.000000
145 160 94.000000
145 159 383.000000
145 158 243.000000
145 157 264.000000
145 156 127.000000
145 155 93.000000
145 154 304.000000
145 153 105.000000
145 152 140.000000
145 151 175.000000
145 150 271.000000
145 149 122.000000
145 148 19.000000
145 147 358.000000
145 146 215.000000
146 193 349.000000
146 192 275.000000
146 191 287.000000
146 190 276.000000
146 189 296.000000
146 188 271.000000
146 187 256.000000
146 186 278.000000
146 185 272.000000
146 184 229.000000
146 183 232.000000
146 182 255.000000
146 181 305.000000
146 180 213.000000
146 179 198.000000
146 178 252.000000
146 177 192.000000
146 176 198.000000
146 175 308.000000
146 174 201.000000
146 173 221.000000
146 172 220.000000
146 171 253.000000
146 170 177.000000
146 169 162.000000
146 168 263.000000
146 167 142.000000
146 166 129.000000
146 165 161.000000
146 164 110.000000
146 163 223.000000
146 162 245.000000
146 161 107.000000
146 160 249.000000
146 159 180.000000
146 158 81.000000
146 157 80.000000
146 156 107.000000
146 155 301.000000
146 154 92.000000
146 153 116.000000
146 152 80.000000
146 151 43.000000
146 150 57.000000
146 149 93.000000
146 148 232.000000
146 147 142.000000
147 193 443.000000
147 192 309.000000
147 191 355.000000
147 190 344.000000
147 189 380.000000
147 188 343.000000
147 187 318.000000
147 186 370.000000
147 185 371.000000
147 184 234.000000
147 183 310.000000
147 182 351.000000
147 181 418.000000
147 180 278.000000
147 179 233.000000
147 178 361.000000
147 177 240.000000
147 176 271.000000
147 175 429.000000
147 174 298.000000
147 173 328.000000
147 172 326.000000
147 171 369.000000
147 170 180.000000
147 169 192.000000
147 168 388.000000
147 167 204.000000
147 166 169.000000
147 165 132.000000
147 164 192.000000
147 163 356.000000
147 162 379.000000
147 161 131.000000
147 160 385.000000
147 159 88.000000
147 158 150.000000
147 157 125.000000
147 156 244.000000
147 155 443.000000
147 154 62.000000
147 153 257.000000
147 152 221.000000
147 151 183.000000
147 150 87.000000
147 149 236.000000
147 148 374.000000
148 193 286.000000
148 192 354.000000
148 191 305.000000
148 190 300.000000
148 189 276.000000
148 188 291.000000
148 187 299.000000
148 186 251.000000
148 185 231.000000
148 184 362.000000
148 183 261.000000
148 182 232.000000
148 181 208.000000
148 180 277.000000
148 179 312.000000
148 178 196.000000
148 177 294.000000
148 176 259.000000
148 175 182.000000
148 174 213.000000
148 173 193.000000
148 172 194.000000
148 171 174.000000
148 170 337.000000
148 169 305.000000
148 168 142.000000
148 167 264.000000
148 166 286.000000
148 165 353.000000
148 164 238.000000
148 163 97.000000
148 162 91.000000
148 161 295.000000
148 160 83.000000
148 159 397.000000
148 158 256.000000
148 157 277.000000
148 156 140.000000
148 155 74.000000
148 154 320.000000
148 153 119.000000
148 152 155.000000
148 151 191.000000
148 150 288.000000
148 149 138.000000
149 193 298.000000
149 192 281.000000
149 191 265.000000
149 190 256.000000
149 189 258.000000
149 188 249.000000
149 187 243.000000
149 186 236.000000
149 185 223.000000
149 184 261.000000
149 183 210.000000
149 182 212.000000
149 181 240.000000
149 180 206.000000
149 179 217.000000
149 178 195.000000
149 177 204.000000
149 176 187.000000
149 175 234.000000
149 174 165.000000
149 173 170.000000
149 172 170.000000
149 171 187.000000
149 170 222.000000
149 169 196.000000
149 168 186.000000
149 167 159.000000
149 166 168.000000
149 165 226.000000
149 164 125.000000
149 163 139.000000
149 162 158.000000
149 161 166.000000
149 160 161.000000
149 159 262.000000
149 158 128.000000
149 157 145.000000
149 156 36.000000
149 155 208.000000
149 154 181.000000
149 153 25.000000
149 152 20.000000
149 151 52.000000
149 150 149.000000
150 193 371.000000
150 192 267.000000
150 191 295.000000
150 190 284.000000
150 189 312.000000
150 188 280.000000
150 187 260.000000
150 186 298.000000
150 185 296.000000
150 184 206.000000
150 183 244.000000
150 182 277.000000
150 181 338.000000
150 180 217.000000
150 179 187.000000
150 178 282.000000
150 177 187.000000
150 176 206.000000
150 175 346.000000
150 174 223.000000
150 173 250.000000
150 172 247.000000
150 171 287.000000
150 170 150.000000
150 169 146.000000
150 168 303.000000
150 167 141.000000
150 166 114.000000
150 165 120.000000
150 164 118.000000
150 163 269.000000
150 162 292.000000
150 161 79.000000
150 160 298.000000
150 159 125.000000
150 158 77.000000
150 157 58.000000
150 156 156.000000
150 155 355.000000
150 154 35.000000
150 153 169.000000
150 152 133.000000
150 151 96.000000
151 193 315.000000
151 192 264.000000
151 191 264.000000
151 190 253.000000
151 189 266.000000
151 188 247.000000
151 187 235.000000
151 186 247.000000
151 185 238.000000
151 184 230.000000
151 183 207.000000
151 182 223.000000
151 181 267.000000
151 180 194.000000
151 179 191.000000
151 178 216.000000
151 177 182.000000
151 176 177.000000
151 175 267.000000
151 174 171.000000
151 173 186.000000
151 172 185.000000
151 171 214.000000
151 170 184.000000
151 169 162.000000
151 168 221.000000
151 167 132.000000
151 166 131.000000
151 165 179.000000
151 164 97.000000
151 163 180.000000
151 162 201.000000
151 161 120.000000
151 160 206.000000
151 159 210.000000
151 158 85.000000
151 157 96.000000
151 156 64.000000
151 155 259.000000
151 154 128.000000
151 153 73.000000
151 152 37.000000
152 193 292.000000
152 192 264.000000
152 191 252.000000
152 190 242.000000
152 189 248.000000
152 188 235.000000
152 187 228.000000
152 186 227.000000
152 185 215.000000
152 184 242.000000
152 183 196.000000
152 182 203.000000
152 181 237.000000
152 180 190.000000
152 179 198.000000
152 178 190.000000
152 177 185.000000
152 176 171.000000
152 175 235.000000
152 174 154.000000
152 173 163.000000
152 172 162.000000
152 171 184.000000
152 170 202.000000
152 169 176.000000
152 168 187.000000
152 167 140.000000
152 166 148.000000
152 165 205.000000
152 164 105.000000
152 163 144.000000
152 162 165.000000
152 161 146.000000
152 160 169.000000
152 159 243.000000
152 158 108.000000
152 157 125.000000
152 156 30.000000
152 155 222.000000
152 154 165.000000
152 153 36.000000
153 193 278.000000
153 192 275.000000
153 191 252.000000
153 190 243.000000
153 189 241.000000
153 188 235.000000
153 187 232.000000
153 186 218.000000
153 185 204.000000
153 184 262.000000
153 183 197.000000
153 182 194.000000
153 181 216.000000
153 180 198.000000
153 179 216.000000
153 178 174.000000
153 177 201.000000
153 176 179.000000
153 175 209.000000
153 174 151.000000
153 173 152.000000
153 172 151.000000
153 171 165.000000
153 170 228.000000
153 169 199.000000
153 168 161.000000
153 167 160.000000
153 166 174.000000
153 165 236.000000
153 164 128.000000
153 163 114.000000
153 162 132.000000
153 161 178.000000
153 160 136.000000
153 159 278.000000
153 158 139.000000
